filename_base,method,chunk_id,chunk_path,char_len,word_len,start_word,end_word
6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud,sliding,6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud-w-0005,chunks_sliding/6_Semana_AI_20250909_1_JuanPabloRodriguezCano_RegresionLogisticaVerosoimilitud/chunk_0005.txt,1135,180,768,948
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,sliding,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-w-0001,chunks_sliding/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0001.txt,1574,240,0,240
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,sliding,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-w-0002,chunks_sliding/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0002.txt,1561,240,192,432
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,sliding,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-w-0003,chunks_sliding/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0003.txt,1497,240,384,624
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,sliding,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-w-0004,chunks_sliding/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0004.txt,1502,240,576,816
6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide,sliding,6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide-w-0005,chunks_sliding/6_Semana_AI_20250909_2_AshleyVasquez_RegresionLogisticaSigmoide/chunk_0005.txt,1354,203,768,971
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0001,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0001.txt,1667,240,0,240
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0002,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0002.txt,1635,240,192,432
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0003,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0003.txt,1568,240,384,624
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0004,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0004.txt,1513,240,576,816
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0005,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0005.txt,1507,240,768,1008
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0006,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0006.txt,1528,240,960,1200
6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente,sliding,6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente-w-0007,chunks_sliding/6_Semana_AI_20250911_1_AndreyUrenaBermudez_RegresionLogisticaGradiente/chunk_0007.txt,1398,221,1152,1373
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0001,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0001.txt,1743,240,0,240
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0002,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0002.txt,1762,240,192,432
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0003,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0003.txt,1596,240,384,624
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0004,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0004.txt,1748,240,576,816
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0005,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0005.txt,1849,240,768,1008
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0006,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0006.txt,1952,240,960,1200
6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica,sliding,6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica-w-0007,chunks_sliding/6_Semana_AI_20250911_2_SahidRojasChacon_VerosimilitudRegresionLogistica/chunk_0007.txt,871,132,1152,1284
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0001,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0001.txt,1720,240,0,240
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0002,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0002.txt,1679,240,192,432
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0003,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0003.txt,1643,240,384,624
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0004,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0004.txt,1616,240,576,816
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0005,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0005.txt,1435,240,768,1008
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0006,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0006.txt,1603,240,960,1200
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0007,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0007.txt,1634,240,1152,1392
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0008,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0008.txt,1534,240,1344,1584
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0009,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0009.txt,1598,240,1536,1776
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0010,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0010.txt,1775,240,1728,1968
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0011,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0011.txt,1564,240,1920,2160
7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos,sliding,7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos-w-0012,chunks_sliding/7_Semana_AI_20250916_1_NelsonRojasObando_MetricasYProcesamientoDatos/chunk_0012.txt,497,76,2112,2188
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0001,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0001.txt,1642,240,0,240
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0002,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0002.txt,1621,240,192,432
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0003,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0003.txt,1666,240,384,624
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0004,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0004.txt,1544,240,576,816
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0005,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0005.txt,1682,240,768,1008
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0006,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0006.txt,1552,240,960,1200
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0007,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0007.txt,1713,240,1152,1392
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0008,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0008.txt,1806,240,1344,1584
7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento,sliding,7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento-w-0009,chunks_sliding/7_Semana_AI_20250916_2_RafaelVargasSolis_MetricasYProcesamiento/chunk_0009.txt,1465,219,1536,1755
7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning,sliding,7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning-w-0001,chunks_sliding/7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning/chunk_0001.txt,1429,240,0,240
7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning,sliding,7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning-w-0002,chunks_sliding/7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning/chunk_0002.txt,1411,240,192,432
7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning,sliding,7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning-w-0003,chunks_sliding/7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning/chunk_0003.txt,1582,240,384,624
7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning,sliding,7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning-w-0004,chunks_sliding/7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning/chunk_0004.txt,1696,240,576,816
7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning,sliding,7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning-w-0005,chunks_sliding/7_Semana_AI_20250918_1_DarioEspinozaAguilar_MetricasYDataCleaning/chunk_0005.txt,1455,202,768,970
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0001,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0001.txt,1704,240,0,240
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0002,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0002.txt,1770,240,192,432
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0003,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0003.txt,1700,240,384,624
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0004,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0004.txt,1668,240,576,816
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0005,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0005.txt,1835,240,768,1008
7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2,sliding,7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2-w-0006,chunks_sliding/7_Semana_AI_20250918_2_IsaacDavidBrenesTorres_MetricasYAgentesAP2/chunk_0006.txt,931,123,960,1083
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0001,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0001.txt,1682,240,0,240
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0002,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0002.txt,1495,240,192,432
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0003,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0003.txt,1493,240,384,624
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0004,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0004.txt,1422,240,576,816
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0005,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0005.txt,1392,240,768,1008
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0006,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0006.txt,1550,240,960,1200
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0007,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0007.txt,1596,240,1152,1392
8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST,sliding,8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST-w-0008,chunks_sliding/8_Semana_AI_20250923_1_BrandonEmmanuelSanchezAraya_RedesNeuronalesMNIST/chunk_0008.txt,512,73,1344,1417
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0001,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0001.txt,1685,240,0,240
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0002,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0002.txt,1646,240,192,432
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0003,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0003.txt,1395,240,384,624
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0004,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0004.txt,1542,240,576,816
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0005,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0005.txt,1704,240,768,1008
8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected,sliding,8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected-w-0006,chunks_sliding/8_Semana_AI_20250923_2_FabianDiazBarboza_RedesNeuronalesFullyConnected/chunk_0006.txt,1089,144,960,1104
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,sliding,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-w-0001,chunks_sliding/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0001.txt,1591,240,0,240
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,sliding,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-w-0002,chunks_sliding/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0002.txt,1660,240,192,432
8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales,sliding,8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales-w-0003,chunks_sliding/8_Semana_AI_20250925_1_GerardoAlbertoGómezBrenes_RedesNeuronales/chunk_0003.txt,1514,206,384,590
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0001,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0001.txt,1656,240,0,240
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0002,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0002.txt,1659,240,192,432
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0003,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0003.txt,1474,240,384,624
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0004,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0004.txt,1424,240,576,816
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0005,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0005.txt,1535,240,768,1008
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0006,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0006.txt,1649,240,960,1200
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0007,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0007.txt,1509,240,1152,1392
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0008,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0008.txt,1420,240,1344,1584
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0009,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0009.txt,1596,240,1536,1776
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0010,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0010.txt,1632,240,1728,1968
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0011,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0011.txt,1626,240,1920,2160
8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion,sliding,8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion-w-0012,chunks_sliding/8_Semana_AI_20250925_2_KevinCarranzaJimenez_PerceptronYFuncionesActivacion/chunk_0012.txt,1053,166,2112,2278
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,sliding,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-w-0001,chunks_sliding/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0001.txt,1594,240,0,240
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,sliding,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-w-0002,chunks_sliding/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0002.txt,1580,240,192,432
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,sliding,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-w-0003,chunks_sliding/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0003.txt,1483,240,384,624
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,sliding,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-w-0004,chunks_sliding/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0004.txt,1545,240,576,816
9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop,sliding,9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop-w-0005,chunks_sliding/9_Semana_AI_20251002_1_PriscillaJimenezSalgado_FuncionesActivacionYBackprop/chunk_0005.txt,1474,240,768,1008
